case,mode,message_id,source_node,destination_topic,allowed,acted_upon,acl_latency_us,rejection_reason,timestamp_ns
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526871302Z-000048,bantam_vendor_probe,/niryo_factory/command,False,False,170.1319,SENDER_NOT_AUTHORIZED,1782168326871489093
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526871518Z-000049,bantam_vendor_probe,/niryo_factory/command,False,False,176.9059,SENDER_NOT_AUTHORIZED,1782168326871713282
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526871739Z-000050,bantam_vendor_probe,/niryo_factory/command,False,False,215.0401,SENDER_NOT_AUTHORIZED,1782168326871973858
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526872005Z-000051,bantam_vendor_probe,/niryo_factory/command,False,False,211.408,SENDER_NOT_AUTHORIZED,1782168326872234784
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526872265Z-000052,bantam_vendor_probe,/niryo_factory/command,False,False,166.71,SENDER_NOT_AUTHORIZED,1782168326872448706
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526872474Z-000053,bantam_vendor_probe,/niryo_factory/command,False,False,171.529,SENDER_NOT_AUTHORIZED,1782168326872662768
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526872685Z-000054,bantam_vendor_probe,/niryo_factory/command,False,False,199.605,SENDER_NOT_AUTHORIZED,1782168326872900995
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526872926Z-000055,bantam_vendor_probe,/niryo_factory/command,False,False,161.6811,SENDER_NOT_AUTHORIZED,1782168326873104651
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526873127Z-000056,bantam_vendor_probe,/niryo_factory/command,False,False,164.196,SENDER_NOT_AUTHORIZED,1782168326873305933
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526873331Z-000057,bantam_vendor_probe,/niryo_factory/command,False,False,164.8939,SENDER_NOT_AUTHORIZED,1782168326873513360
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526873536Z-000058,bantam_vendor_probe,/niryo_factory/command,False,False,160.285,SENDER_NOT_AUTHORIZED,1782168326873711638
cross_vendor_access,sequential,CMD-niryo-probe_resource-20260622T224526873736Z-000059,bantam_vendor_probe,/niryo_factory/command,False,False,198.068,SENDER_NOT_AUTHORIZED,1782168326873951681
